event_slug,event_start,event_end,cutoff_label,cutoff_utc,cutoff_local,cutoff_date,relative_day,post,contract_pair_id,contract_key,market_family_pm,pm_resolver_proxy,market_id_pm,title_pm,outcome_index_pm,outcome_name_pm,token_id_pm,synthetic_binary_pm,pm_price_source,market_id_kalshi,title_kalshi,yes_sub_title_kalshi,volume_pm,weight_pm_volume,pm_yes_price,k_yes_price,pm_minus_k,pm_source_trade_ts_local,k_source_trade_ts_local,match_confidence,match_basis
mineral_rights,2025-03-24,2025-03-24,2025_03_22_close_1700_PT,2025-03-23 00:00:00+00:00,2025-03-22 17:00:00-07:00,2025-03-22,-2,0,election|win_most_seats|liberal_party|canada_federal|year:2025|2025|517586|97369614101217511684993615789719226906296227283714425485701044468625942166745|KXCANADAPARTY-L,election|win_most_seats|liberal_party|canada_federal|year:2025|2025,election,uma_risk_exposed,517586,Will the Liberal Party win the most seats in the next Canadian election?,0,Yes,97369614101217511684993615789719226906296227283714425485701044468625942166745,False,binary_yes_token_price,KXCANADAPARTY-L,Will the Liberal party win the most seats in the 2025 Canadian House of Commons election?,Liberal party,5152025.201466,5152025.201466,0.554,0.59,-0.03599999999999992,2025-03-22 16:45:26-07:00,2025-03-22 13:57:50.435768-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_22_close_1700_PT,2025-03-23 00:00:00+00:00,2025-03-22 17:00:00-07:00,2025-03-22,-2,0,election|win_most_seats|livre|portugal_parliament|year:2025|2025|528688|52751046452229649713496016650084639987245509474072726014183432115433475908011|KXPORTUGALPARTY-25-LIVRE,election|win_most_seats|livre|portugal_parliament|year:2025|2025,election,uma_risk_exposed,528688,Will Livre win the most seats in the 2025 Portuguese legislative election?,0,Yes,52751046452229649713496016650084639987245509474072726014183432115433475908011,False,binary_yes_token_price,KXPORTUGALPARTY-25-LIVRE,Will LIVRE win the most seats in the Portuguese general election?,LIVRE,330488.439275,330488.439275,0.004,0.01,-0.006,2025-03-21 09:29:31-07:00,2025-03-19 11:14:39.712081-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_22_close_1700_PT,2025-03-23 00:00:00+00:00,2025-03-22 17:00:00-07:00,2025-03-22,-2,0,election|win_most_seats|peoples_party|canada_federal|year:2025|2025|517590|35924832551646767782758424953354849643043645213249703917795372244091393088355|KXCANADAPARTY-P,election|win_most_seats|peoples_party|canada_federal|year:2025|2025,election,uma_risk_exposed,517590,Will the People's party win the most seats in the next Canadian election?,0,Yes,35924832551646767782758424953354849643043645213249703917795372244091393088355,False,binary_yes_token_price,KXCANADAPARTY-P,Will the People's party win the most seats in the 2025 Canadian House of Commons election?,People's party,1139787.923504,1139787.923504,0.001,0.01,-0.009000000000000001,2025-03-21 16:10:40-07:00,2024-11-24 04:37:11.979961-08:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_22_close_1700_PT,2025-03-23 00:00:00+00:00,2025-03-22 17:00:00-07:00,2025-03-22,-2,0,election|win|daniel_noboa|ecuadorian_presidential|year:2025|2025|514172|78529201497074592652635694767108128464886305064134175900444209409569043565924|KXPRESECUADOR25-DN,election|win|daniel_noboa|ecuadorian_presidential|year:2025|2025,election,uma_risk_exposed,514172,Will Daniel Noboa win the 2025 Ecuadorian Presidential Election? ,0,Yes,78529201497074592652635694767108128464886305064134175900444209409569043565924,False,binary_yes_token_price,KXPRESECUADOR25-DN,Will Daniel Noboa win the 2025 Ecuadorian presidential election?,Daniel Noboa,1360386.018944,1360386.018944,0.48999998137999884,0.5,-0.010000018620001161,2025-03-22 14:15:10-07:00,2025-03-22 12:40:10.494460-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_22_close_1700_PT,2025-03-23 00:00:00+00:00,2025-03-22 17:00:00-07:00,2025-03-22,-2,0,election|win|luisa_gonz_lez|ecuadorian_presidential|year:2025|2025|514181|31462369160152841995177527804912923307710608138814696727701585015260363916969|KXPRESECUADOR25-LG,election|win|luisa_gonz_lez|ecuadorian_presidential|year:2025|2025,election,uma_risk_exposed,514181,Will Luisa González win the 2025 Ecuadorian Presidential Election? ,0,Yes,31462369160152841995177527804912923307710608138814696727701585015260363916969,False,binary_yes_token_price,KXPRESECUADOR25-LG,Will Luisa González win the 2025 Ecuadorian presidential election?,Luisa González,1274030.578608,1274030.578608,0.52,0.54,-0.020000000000000018,2025-03-22 15:32:52-07:00,2025-03-21 13:52:22.743989-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_22_close_1700_PT,2025-03-23 00:00:00+00:00,2025-03-22 17:00:00-07:00,2025-03-22,-2,0,office_exit|leave_office|jerome_powell|year:2025|520930|44446628319261786751896876365833910598445252343588252409740203088317210950410|LEAVEPOWELL-25-DEC31,office_exit|leave_office|jerome_powell|year:2025,office_exit,uma_risk_exposed,520930,Jerome Powell out as Fed Chair in 2025?,0,Yes,44446628319261786751896876365833910598445252343588252409740203088317210950410,False,binary_yes_token_price,LEAVEPOWELL-25-DEC31,Powell leaves before 2026?,Before 2026,11760101.336012,11760101.336012,0.15,0.15,0.0,2025-03-20 13:30:09-07:00,2025-03-22 14:06:23.537466-07:00,0.88,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_22_close_1700_PT,2025-03-23 00:00:00+00:00,2025-03-22 17:00:00-07:00,2025-03-22,-2,0,office_exit|resign|volodymyr_zelenskyy|year:2025|525157|74129046843921940913413587682588886122583847748489066762857187137233978267670|KXUKRAINERESIGN-26,office_exit|resign|volodymyr_zelenskyy|year:2025,office_exit,uma_risk_exposed,525157,Zelensky resigns in 2025?,0,Yes,74129046843921940913413587682588886122583847748489066762857187137233978267670,False,binary_yes_token_price,KXUKRAINERESIGN-26,"Will Volodymyr Zelenskyy resign before Jan 1, 2026?",Before 2026,639799.279247,639799.279247,0.25,0.21,0.04000000000000001,2025-03-22 11:23:46-07:00,2025-03-22 15:55:09.404026-07:00,0.88,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_22_close_1700_PT,2025-03-23 00:00:00+00:00,2025-03-22 17:00:00-07:00,2025-03-22,-2,0,policy_action|create|national_bitcoin_reserve|united_states|year:2025|516937|83894672511259544049673946661753374355328822374216474995072428966535091173758|KXBTCRESERVE-26-JAN01,policy_action|create|national_bitcoin_reserve|united_states|year:2025,policy_action,uma_risk_exposed,516937,US national Bitcoin reserve in 2025?,0,Yes,83894672511259544049673946661753374355328822374216474995072428966535091173758,False,binary_yes_token_price,KXBTCRESERVE-26-JAN01,"Will Trump create a National Bitcoin Reserve before Jan 1, 2026?","Before Jan 1, 2026",5526758.797978,5526758.797978,0.7,0.5,0.19999999999999996,2025-03-22 14:37:56-07:00,2025-03-22 13:20:28.449313-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_22_close_1700_PT,2025-03-23 00:00:00+00:00,2025-03-22 17:00:00-07:00,2025-03-22,-2,0,policy_action|eliminate|department_of_education|united_states|year:2025|523188|60661165588332286306443081468695135979348107944620337686282849990456442563142|KXDOED-26-JAN01,policy_action|eliminate|department_of_education|united_states|year:2025,policy_action,uma_risk_exposed,523188,Will Trump end Department of Education in 2025?,0,Yes,60661165588332286306443081468695135979348107944620337686282849990456442563142,False,binary_yes_token_price,KXDOED-26-JAN01,"Will the Department of Education be eliminated before Jan 1, 2026?","Before Jan 1, 2026",900396.416301,900396.416301,0.1799998703999637,0.2,-0.020000129600036304,2025-03-22 16:10:06-07:00,2025-03-22 16:13:11.586416-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_22_close_1700_PT,2025-03-23 00:00:00+00:00,2025-03-22 17:00:00-07:00,2025-03-22,-2,0,policy_action|pass_law|strategic_bitcoin_reserve_act|texas|year:2025|518901|108694680056826771513727361737568313266027710115630595991317876664602548455545|KXTEXASBTC-26,policy_action|pass_law|strategic_bitcoin_reserve_act|texas|year:2025,policy_action,uma_risk_exposed,518901,Texas Strategic Bitcoin Reserve Act (H.B. 1598) signed in 2025?,0,Yes,108694680056826771513727361737568313266027710115630595991317876664602548455545,False,binary_yes_token_price,KXTEXASBTC-26,Will the Texas Strategic Bitcoin Reserve Act become law before 2026?,Before 2026,214638.028966,214638.028966,0.7073282442748091,0.74,-0.032671755725190876,2025-03-21 14:15:31-07:00,2025-03-21 07:15:25.071418-07:00,0.8,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_22_close_1700_PT,2025-03-23 00:00:00+00:00,2025-03-22 17:00:00-07:00,2025-03-22,-2,0,policy_action|start|recession|united_states|year:2025|516710|104173557214744537570424345347209544585775842950109756851652855913015295701992|RECSSNBER-25,policy_action|start|recession|united_states|year:2025,policy_action,uma_risk_exposed,516710,US recession in 2025?,0,Yes,104173557214744537570424345347209544585775842950109756851652855913015295701992,False,binary_yes_token_price,RECSSNBER-25,Will there be a recession in 2025?,Starts,11734512.428529,11734512.428529,0.36999996743999636,0.4,-0.030000032560003664,2025-03-22 15:09:16-07:00,2025-03-22 08:45:29.073693-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_open_0500_PT,2025-03-23 12:00:00+00:00,2025-03-23 05:00:00-07:00,2025-03-23,-1,0,election|win_most_seats|conservative_party|canada_federal|year:2025|2025|517585|13613076726717814638495632178711195398447760389342275247699985009794802626720|KXCANADAPARTY-C,election|win_most_seats|conservative_party|canada_federal|year:2025|2025,election,uma_risk_exposed,517585,Will the Conservative Party win the most seats in the next Canadian election?,0,Yes,13613076726717814638495632178711195398447760389342275247699985009794802626720,False,binary_yes_token_price,KXCANADAPARTY-C,Will the Conservative party win the most seats in the 2025 Canadian House of Commons election?,Conservative party,3398500.815959,3398500.815959,0.4499997974998886,0.41,0.039999797499888634,2025-03-23 03:43:31-07:00,2025-03-23 02:04:33.883267-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_open_0500_PT,2025-03-23 12:00:00+00:00,2025-03-23 05:00:00-07:00,2025-03-23,-1,0,election|win_most_seats|liberal_party|canada_federal|year:2025|2025|517586|97369614101217511684993615789719226906296227283714425485701044468625942166745|KXCANADAPARTY-L,election|win_most_seats|liberal_party|canada_federal|year:2025|2025,election,uma_risk_exposed,517586,Will the Liberal Party win the most seats in the next Canadian election?,0,Yes,97369614101217511684993615789719226906296227283714425485701044468625942166745,False,binary_yes_token_price,KXCANADAPARTY-L,Will the Liberal party win the most seats in the 2025 Canadian House of Commons election?,Liberal party,5152025.201466,5152025.201466,0.553,0.58,-0.026999999999999913,2025-03-23 04:31:15-07:00,2025-03-23 04:35:26.449256-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_open_0500_PT,2025-03-23 12:00:00+00:00,2025-03-23 05:00:00-07:00,2025-03-23,-1,0,election|win_most_seats|livre|portugal_parliament|year:2025|2025|528688|52751046452229649713496016650084639987245509474072726014183432115433475908011|KXPORTUGALPARTY-25-LIVRE,election|win_most_seats|livre|portugal_parliament|year:2025|2025,election,uma_risk_exposed,528688,Will Livre win the most seats in the 2025 Portuguese legislative election?,0,Yes,52751046452229649713496016650084639987245509474072726014183432115433475908011,False,binary_yes_token_price,KXPORTUGALPARTY-25-LIVRE,Will LIVRE win the most seats in the Portuguese general election?,LIVRE,330488.439275,330488.439275,0.0030000000886223678,0.01,-0.006999999911377633,2025-03-23 01:41:55-07:00,2025-03-19 11:14:39.712081-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_open_0500_PT,2025-03-23 12:00:00+00:00,2025-03-23 05:00:00-07:00,2025-03-23,-1,0,election|win_most_seats|peoples_party|canada_federal|year:2025|2025|517590|35924832551646767782758424953354849643043645213249703917795372244091393088355|KXCANADAPARTY-P,election|win_most_seats|peoples_party|canada_federal|year:2025|2025,election,uma_risk_exposed,517590,Will the People's party win the most seats in the next Canadian election?,0,Yes,35924832551646767782758424953354849643043645213249703917795372244091393088355,False,binary_yes_token_price,KXCANADAPARTY-P,Will the People's party win the most seats in the 2025 Canadian House of Commons election?,People's party,1139787.923504,1139787.923504,0.001,0.01,-0.009000000000000001,2025-03-21 16:10:40-07:00,2024-11-24 04:37:11.979961-08:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_open_0500_PT,2025-03-23 12:00:00+00:00,2025-03-23 05:00:00-07:00,2025-03-23,-1,0,election|win|daniel_noboa|ecuadorian_presidential|year:2025|2025|514172|78529201497074592652635694767108128464886305064134175900444209409569043565924|KXPRESECUADOR25-DN,election|win|daniel_noboa|ecuadorian_presidential|year:2025|2025,election,uma_risk_exposed,514172,Will Daniel Noboa win the 2025 Ecuadorian Presidential Election? ,0,Yes,78529201497074592652635694767108128464886305064134175900444209409569043565924,False,binary_yes_token_price,KXPRESECUADOR25-DN,Will Daniel Noboa win the 2025 Ecuadorian presidential election?,Daniel Noboa,1360386.018944,1360386.018944,0.46,0.49,-0.02999999999999997,2025-03-23 01:21:17-07:00,2025-03-23 04:58:03.440608-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_open_0500_PT,2025-03-23 12:00:00+00:00,2025-03-23 05:00:00-07:00,2025-03-23,-1,0,election|win|luisa_gonz_lez|ecuadorian_presidential|year:2025|2025|514181|31462369160152841995177527804912923307710608138814696727701585015260363916969|KXPRESECUADOR25-LG,election|win|luisa_gonz_lez|ecuadorian_presidential|year:2025|2025,election,uma_risk_exposed,514181,Will Luisa González win the 2025 Ecuadorian Presidential Election? ,0,Yes,31462369160152841995177527804912923307710608138814696727701585015260363916969,False,binary_yes_token_price,KXPRESECUADOR25-LG,Will Luisa González win the 2025 Ecuadorian presidential election?,Luisa González,1274030.578608,1274030.578608,0.52,0.54,-0.020000000000000018,2025-03-23 02:01:15-07:00,2025-03-21 13:52:22.743989-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_open_0500_PT,2025-03-23 12:00:00+00:00,2025-03-23 05:00:00-07:00,2025-03-23,-1,0,office_exit|leave_office|jerome_powell|year:2025|520930|44446628319261786751896876365833910598445252343588252409740203088317210950410|LEAVEPOWELL-25-DEC31,office_exit|leave_office|jerome_powell|year:2025,office_exit,uma_risk_exposed,520930,Jerome Powell out as Fed Chair in 2025?,0,Yes,44446628319261786751896876365833910598445252343588252409740203088317210950410,False,binary_yes_token_price,LEAVEPOWELL-25-DEC31,Powell leaves before 2026?,Before 2026,11760101.336012,11760101.336012,0.15,0.15,0.0,2025-03-20 13:30:09-07:00,2025-03-22 14:06:23.537466-07:00,0.88,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_open_0500_PT,2025-03-23 12:00:00+00:00,2025-03-23 05:00:00-07:00,2025-03-23,-1,0,office_exit|resign|volodymyr_zelenskyy|year:2025|525157|74129046843921940913413587682588886122583847748489066762857187137233978267670|KXUKRAINERESIGN-26,office_exit|resign|volodymyr_zelenskyy|year:2025,office_exit,uma_risk_exposed,525157,Zelensky resigns in 2025?,0,Yes,74129046843921940913413587682588886122583847748489066762857187137233978267670,False,binary_yes_token_price,KXUKRAINERESIGN-26,"Will Volodymyr Zelenskyy resign before Jan 1, 2026?",Before 2026,639799.279247,639799.279247,0.25,0.21,0.04000000000000001,2025-03-22 11:23:46-07:00,2025-03-22 15:55:09.404026-07:00,0.88,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_open_0500_PT,2025-03-23 12:00:00+00:00,2025-03-23 05:00:00-07:00,2025-03-23,-1,0,policy_action|create|national_bitcoin_reserve|united_states|year:2025|516937|83894672511259544049673946661753374355328822374216474995072428966535091173758|KXBTCRESERVE-26-JAN01,policy_action|create|national_bitcoin_reserve|united_states|year:2025,policy_action,uma_risk_exposed,516937,US national Bitcoin reserve in 2025?,0,Yes,83894672511259544049673946661753374355328822374216474995072428966535091173758,False,binary_yes_token_price,KXBTCRESERVE-26-JAN01,"Will Trump create a National Bitcoin Reserve before Jan 1, 2026?","Before Jan 1, 2026",5526758.797978,5526758.797978,0.7199999841599996,0.53,0.18999998415999952,2025-03-23 04:54:41-07:00,2025-03-23 04:56:42.474920-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_open_0500_PT,2025-03-23 12:00:00+00:00,2025-03-23 05:00:00-07:00,2025-03-23,-1,0,policy_action|eliminate|department_of_education|united_states|year:2025|523188|60661165588332286306443081468695135979348107944620337686282849990456442563142|KXDOED-26-JAN01,policy_action|eliminate|department_of_education|united_states|year:2025,policy_action,uma_risk_exposed,523188,Will Trump end Department of Education in 2025?,0,Yes,60661165588332286306443081468695135979348107944620337686282849990456442563142,False,binary_yes_token_price,KXDOED-26-JAN01,"Will the Department of Education be eliminated before Jan 1, 2026?","Before Jan 1, 2026",900396.416301,900396.416301,0.16,0.18,-0.01999999999999999,2025-03-23 04:58:47-07:00,2025-03-23 03:43:15.480188-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_open_0500_PT,2025-03-23 12:00:00+00:00,2025-03-23 05:00:00-07:00,2025-03-23,-1,0,policy_action|pass_law|strategic_bitcoin_reserve_act|texas|year:2025|518901|108694680056826771513727361737568313266027710115630595991317876664602548455545|KXTEXASBTC-26,policy_action|pass_law|strategic_bitcoin_reserve_act|texas|year:2025,policy_action,uma_risk_exposed,518901,Texas Strategic Bitcoin Reserve Act (H.B. 1598) signed in 2025?,0,Yes,108694680056826771513727361737568313266027710115630595991317876664602548455545,False,binary_yes_token_price,KXTEXASBTC-26,Will the Texas Strategic Bitcoin Reserve Act become law before 2026?,Before 2026,214638.028966,214638.028966,0.7,0.75,-0.050000000000000044,2025-03-23 03:45:23-07:00,2025-03-23 04:30:22.497168-07:00,0.8,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_open_0500_PT,2025-03-23 12:00:00+00:00,2025-03-23 05:00:00-07:00,2025-03-23,-1,0,policy_action|start|recession|united_states|year:2025|516710|104173557214744537570424345347209544585775842950109756851652855913015295701992|RECSSNBER-25,policy_action|start|recession|united_states|year:2025,policy_action,uma_risk_exposed,516710,US recession in 2025?,0,Yes,104173557214744537570424345347209544585775842950109756851652855913015295701992,False,binary_yes_token_price,RECSSNBER-25,Will there be a recession in 2025?,Starts,11734512.428529,11734512.428529,0.3499999894999998,0.39,-0.04000001050000024,2025-03-23 01:16:33-07:00,2025-03-23 04:31:51.459266-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_close_1700_PT,2025-03-24 00:00:00+00:00,2025-03-23 17:00:00-07:00,2025-03-23,-1,0,election|win_most_seats|conservative_party|canada_federal|year:2025|2025|517585|13613076726717814638495632178711195398447760389342275247699985009794802626720|KXCANADAPARTY-C,election|win_most_seats|conservative_party|canada_federal|year:2025|2025,election,uma_risk_exposed,517585,Will the Conservative Party win the most seats in the next Canadian election?,0,Yes,13613076726717814638495632178711195398447760389342275247699985009794802626720,False,binary_yes_token_price,KXCANADAPARTY-C,Will the Conservative party win the most seats in the 2025 Canadian House of Commons election?,Conservative party,3398500.815959,3398500.815959,0.45,0.5,-0.04999999999999999,2025-03-23 16:48:17-07:00,2025-03-23 16:21:21.230577-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_close_1700_PT,2025-03-24 00:00:00+00:00,2025-03-23 17:00:00-07:00,2025-03-23,-1,0,election|win_most_seats|liberal_party|canada_federal|year:2025|2025|517586|97369614101217511684993615789719226906296227283714425485701044468625942166745|KXCANADAPARTY-L,election|win_most_seats|liberal_party|canada_federal|year:2025|2025,election,uma_risk_exposed,517586,Will the Liberal Party win the most seats in the next Canadian election?,0,Yes,97369614101217511684993615789719226906296227283714425485701044468625942166745,False,binary_yes_token_price,KXCANADAPARTY-L,Will the Liberal party win the most seats in the 2025 Canadian House of Commons election?,Liberal party,5152025.201466,5152025.201466,0.5509999934247329,0.53,0.02099999342473291,2025-03-23 16:48:15-07:00,2025-03-23 16:21:29.981785-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_close_1700_PT,2025-03-24 00:00:00+00:00,2025-03-23 17:00:00-07:00,2025-03-23,-1,0,election|win_most_seats|livre|portugal_parliament|year:2025|2025|528688|52751046452229649713496016650084639987245509474072726014183432115433475908011|KXPORTUGALPARTY-25-LIVRE,election|win_most_seats|livre|portugal_parliament|year:2025|2025,election,uma_risk_exposed,528688,Will Livre win the most seats in the 2025 Portuguese legislative election?,0,Yes,52751046452229649713496016650084639987245509474072726014183432115433475908011,False,binary_yes_token_price,KXPORTUGALPARTY-25-LIVRE,Will LIVRE win the most seats in the Portuguese general election?,LIVRE,330488.439275,330488.439275,0.0030000000886223678,0.01,-0.006999999911377633,2025-03-23 01:41:55-07:00,2025-03-19 11:14:39.712081-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_close_1700_PT,2025-03-24 00:00:00+00:00,2025-03-23 17:00:00-07:00,2025-03-23,-1,0,election|win_most_seats|peoples_party|canada_federal|year:2025|2025|517590|35924832551646767782758424953354849643043645213249703917795372244091393088355|KXCANADAPARTY-P,election|win_most_seats|peoples_party|canada_federal|year:2025|2025,election,uma_risk_exposed,517590,Will the People's party win the most seats in the next Canadian election?,0,Yes,35924832551646767782758424953354849643043645213249703917795372244091393088355,False,binary_yes_token_price,KXCANADAPARTY-P,Will the People's party win the most seats in the 2025 Canadian House of Commons election?,People's party,1139787.923504,1139787.923504,0.001,0.01,-0.009000000000000001,2025-03-21 16:10:40-07:00,2024-11-24 04:37:11.979961-08:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_close_1700_PT,2025-03-24 00:00:00+00:00,2025-03-23 17:00:00-07:00,2025-03-23,-1,0,election|win|daniel_noboa|ecuadorian_presidential|year:2025|2025|514172|78529201497074592652635694767108128464886305064134175900444209409569043565924|KXPRESECUADOR25-DN,election|win|daniel_noboa|ecuadorian_presidential|year:2025|2025,election,uma_risk_exposed,514172,Will Daniel Noboa win the 2025 Ecuadorian Presidential Election? ,0,Yes,78529201497074592652635694767108128464886305064134175900444209409569043565924,False,binary_yes_token_price,KXPRESECUADOR25-DN,Will Daniel Noboa win the 2025 Ecuadorian presidential election?,Daniel Noboa,1360386.018944,1360386.018944,0.4699998777999096,0.4,0.06999987779990957,2025-03-23 16:58:39-07:00,2025-03-23 15:31:10.395924-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_close_1700_PT,2025-03-24 00:00:00+00:00,2025-03-23 17:00:00-07:00,2025-03-23,-1,0,election|win|luisa_gonz_lez|ecuadorian_presidential|year:2025|2025|514181|31462369160152841995177527804912923307710608138814696727701585015260363916969|KXPRESECUADOR25-LG,election|win|luisa_gonz_lez|ecuadorian_presidential|year:2025|2025,election,uma_risk_exposed,514181,Will Luisa González win the 2025 Ecuadorian Presidential Election? ,0,Yes,31462369160152841995177527804912923307710608138814696727701585015260363916969,False,binary_yes_token_price,KXPRESECUADOR25-LG,Will Luisa González win the 2025 Ecuadorian presidential election?,Luisa González,1274030.578608,1274030.578608,0.52,0.57,-0.04999999999999993,2025-03-23 14:32:16-07:00,2025-03-23 16:55:54.592437-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_close_1700_PT,2025-03-24 00:00:00+00:00,2025-03-23 17:00:00-07:00,2025-03-23,-1,0,office_exit|leave_office|jerome_powell|year:2025|520930|44446628319261786751896876365833910598445252343588252409740203088317210950410|LEAVEPOWELL-25-DEC31,office_exit|leave_office|jerome_powell|year:2025,office_exit,uma_risk_exposed,520930,Jerome Powell out as Fed Chair in 2025?,0,Yes,44446628319261786751896876365833910598445252343588252409740203088317210950410,False,binary_yes_token_price,LEAVEPOWELL-25-DEC31,Powell leaves before 2026?,Before 2026,11760101.336012,11760101.336012,0.15,0.18,-0.03,2025-03-20 13:30:09-07:00,2025-03-23 09:15:48.459961-07:00,0.88,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_close_1700_PT,2025-03-24 00:00:00+00:00,2025-03-23 17:00:00-07:00,2025-03-23,-1,0,office_exit|resign|volodymyr_zelenskyy|year:2025|525157|74129046843921940913413587682588886122583847748489066762857187137233978267670|KXUKRAINERESIGN-26,office_exit|resign|volodymyr_zelenskyy|year:2025,office_exit,uma_risk_exposed,525157,Zelensky resigns in 2025?,0,Yes,74129046843921940913413587682588886122583847748489066762857187137233978267670,False,binary_yes_token_price,KXUKRAINERESIGN-26,"Will Volodymyr Zelenskyy resign before Jan 1, 2026?",Before 2026,639799.279247,639799.279247,0.25,0.24,0.010000000000000009,2025-03-22 11:23:46-07:00,2025-03-23 13:07:38.540830-07:00,0.88,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_close_1700_PT,2025-03-24 00:00:00+00:00,2025-03-23 17:00:00-07:00,2025-03-23,-1,0,policy_action|create|national_bitcoin_reserve|united_states|year:2025|516937|83894672511259544049673946661753374355328822374216474995072428966535091173758|KXBTCRESERVE-26-JAN01,policy_action|create|national_bitcoin_reserve|united_states|year:2025,policy_action,uma_risk_exposed,516937,US national Bitcoin reserve in 2025?,0,Yes,83894672511259544049673946661753374355328822374216474995072428966535091173758,False,binary_yes_token_price,KXBTCRESERVE-26-JAN01,"Will Trump create a National Bitcoin Reserve before Jan 1, 2026?","Before Jan 1, 2026",5526758.797978,5526758.797978,0.71,0.53,0.17999999999999994,2025-03-23 11:04:42-07:00,2025-03-23 15:46:22.570053-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_close_1700_PT,2025-03-24 00:00:00+00:00,2025-03-23 17:00:00-07:00,2025-03-23,-1,0,policy_action|eliminate|department_of_education|united_states|year:2025|523188|60661165588332286306443081468695135979348107944620337686282849990456442563142|KXDOED-26-JAN01,policy_action|eliminate|department_of_education|united_states|year:2025,policy_action,uma_risk_exposed,523188,Will Trump end Department of Education in 2025?,0,Yes,60661165588332286306443081468695135979348107944620337686282849990456442563142,False,binary_yes_token_price,KXDOED-26-JAN01,"Will the Department of Education be eliminated before Jan 1, 2026?","Before Jan 1, 2026",900396.416301,900396.416301,0.16999999796008158,0.16,0.00999999796008158,2025-03-23 16:40:00-07:00,2025-03-23 16:46:35.595749-07:00,0.78,deterministic_contract_key
mineral_rights,2025-03-24,2025-03-24,2025_03_23_close_1700_PT,2025-03-24 00:00:00+00:00,2025-03-23 17:00:00-07:00,2025-03-23,-1,0,policy_action|pass_law|strategic_bitcoin_reserve_act|texas|year:2025|518901|108694680056826771513727361737568313266027710115630595991317876664602548455545|KXTEXASBTC-26,policy_action|pass_law|strategic_bitcoin_reserve_act|texas|year:2025,policy_action,uma_risk_exposed,518901,Texas Strategic Bitcoin Reserve Act (H.B. 1598) signed in 2025?,0,Yes,108694680056826771513727361737568313266027710115630595991317876664602548455545,False,binary_yes_token_price,KXTEXASBTC-26,Will the Texas Strategic Bitcoin Reserve Act become law before 2026?,Before 2026,214638.028966,214638.028966,0.71,0.75,-0.040000000000000036,2025-03-23 11:30:30-07:00,2025-03-23 04:30:22.497168-07:00,0.8,deterministic_contract_key
