ticker,cutoff_utc,cutoff_label,cutoff_local,trade_ts_utc,price,source_trade_ts_local
FED-25MAY-T4.00,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:35:14.155853+00:00,0.93,2025-03-17 04:35:14.155853-07:00
FED-25MAY-T4.25,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:50:00.953808+00:00,0.69,2025-03-17 04:50:00.953808-07:00
GOVPARTYNJ-25-D,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 20:03:23.255812+00:00,0.71,2025-03-16 13:03:23.255812-07:00
GOVPARTYNJ-25-R,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 10:57:42.568764+00:00,0.28,2025-03-16 03:57:42.568764-07:00
GOVPARTYVA-25-R,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 09:35:59.137359+00:00,0.15,2025-03-16 02:35:59.137359-07:00
KXBTCMAX150-25-DEC31-149999.99,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 09:19:44.276243+00:00,0.27,2025-03-17 02:19:44.276243-07:00
KXBTCMAXY-25-DEC31-124999.99,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 10:38:40.549955+00:00,0.44,2025-03-17 03:38:40.549955-07:00
KXBTCMAXY-25-DEC31-149999.99,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 08:47:13.621228+00:00,0.25,2025-03-17 01:47:13.621228-07:00
KXBTCRESERVE-26-JAN01,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 10:12:26.249668+00:00,0.5,2025-03-17 03:12:26.249668-07:00
KXCANADAPM-45-C,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:52:42.463387+00:00,0.53,2025-03-17 04:52:42.463387-07:00
KXCANADAPM-45-L,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 10:00:16.422980+00:00,0.48,2025-03-17 03:00:16.422980-07:00
KXCPIYOY-25APR-T2.4,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,,,
KXCPIYOY-25APR-T2.5,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 14:34:11.989061+00:00,0.43,2025-03-16 07:34:11.989061-07:00
KXDOED-26-JAN01,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:48:12.690100+00:00,0.22,2025-03-17 04:48:12.690100-07:00
KXEPSTEIN-25,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:47:33.729852+00:00,0.35,2025-03-17 04:47:33.729852-07:00
KXETHMAXY-25DEC31-4999.99,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 10:19:10.155017+00:00,0.14,2025-03-17 03:19:10.155017-07:00
KXFEDDECISION-25MAY-C25,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,,,
KXFEDDECISION-25MAY-C26,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,,,
KXFEDDECISION-25MAY-H0,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,,,
KXFOMENSINGLES-25-CA,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 08:33:50.869109+00:00,0.46,2025-03-16 01:33:50.869109-07:00
KXFOMENSINGLES-25-JS,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-14 14:56:10.964427+00:00,0.25,2025-03-14 07:56:10.964427-07:00
KXFOMENSINGLES-25-ND,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-08 17:49:54.374770+00:00,0.12,2025-03-08 09:49:54.374770-08:00
KXFOWOMENSINGLES-25-AS,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 14:44:33.217579+00:00,0.14,2025-03-16 07:44:33.217579-07:00
KXFOWOMENSINGLES-25-CG,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-02-10 18:42:35.041176+00:00,0.08,2025-02-10 10:42:35.041176-08:00
KXLEAGUEWORLDS-25-T1,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 11:04:05.527000+00:00,0.26,2025-03-16 04:04:05.527000-07:00
KXLLM1-25DEC31-XAI,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-15 23:31:01.915169+00:00,0.34,2025-03-15 16:31:01.915169-07:00
KXMARMAD-25-AU,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:52:10.354226+00:00,0.16,2025-03-17 04:52:10.354226-07:00
KXMARMAD-25-DU,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:59:18.525630+00:00,0.21,2025-03-17 04:59:18.525630-07:00
KXMARMAD-25-FL,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:56:25.330809+00:00,0.19,2025-03-17 04:56:25.330809-07:00
KXMARMAD-25-HOU,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:51:53.332536+00:00,0.13,2025-03-17 04:51:53.332536-07:00
KXMASTERS-25-BD,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 09:53:29.269240+00:00,0.05,2025-03-17 02:53:29.269240-07:00
KXMASTERS-25-CM,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 19:29:51.123858+00:00,0.06,2025-03-16 12:29:51.123858-07:00
KXMASTERS-25-LA,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 18:30:26.061353+00:00,0.07,2025-03-16 11:30:26.061353-07:00
KXMASTERS-25-RM,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:17:58.433473+00:00,0.13,2025-03-17 04:17:58.433473-07:00
KXMASTERS-25-SS,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 09:53:12.725747+00:00,0.17,2025-03-17 02:53:12.725747-07:00
KXMAYORNYCNOMD-25-AC,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:38:29.653943+00:00,0.68,2025-03-17 04:38:29.653943-07:00
KXMAYORNYCNOMD-25-ZM,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:23:07.150876+00:00,0.1,2025-03-17 04:23:07.150876-07:00
KXMAYORNYCPARTY-25-D,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 16:56:03.125329+00:00,0.93,2025-03-16 09:56:03.125329-07:00
KXMAYORNYCPARTY-25-R,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 08:31:50.154218+00:00,0.09,2025-03-16 01:31:50.154218-07:00
KXMLB-25-LAD,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 23:07:10.792568+00:00,0.26,2025-03-16 16:07:10.792568-07:00
KXMLB-25-MIL,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-10 06:18:13.923662+00:00,0.02,2025-03-09 23:18:13.923662-07:00
KXMLB-25-PHI,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 19:20:18.280041+00:00,0.07,2025-03-16 12:20:18.280041-07:00
KXMLB-25-SEA,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-11 23:27:34.973762+00:00,0.03,2025-03-11 16:27:34.973762-07:00
KXMLB-25-TOR,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-11 13:32:21.727513+00:00,0.01,2025-03-11 06:32:21.727513-07:00
KXMLBAL-25-SEA,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-09 05:00:41.494796+00:00,0.08,2025-03-08 21:00:41.494796-08:00
KXMLBAL-25-TOR,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-14 15:24:14.606706+00:00,0.02,2025-03-14 08:24:14.606706-07:00
KXMLBNL-25-LAD,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-15 22:35:12.734334+00:00,0.36,2025-03-15 15:35:12.734334-07:00
KXNBA-25-BOS,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 09:22:20.202969+00:00,0.3,2025-03-17 02:22:20.202969-07:00
KXNBA-25-CLE,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 23:19:46.722114+00:00,0.15,2025-03-16 16:19:46.722114-07:00
KXNBA-25-DEN,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 22:47:18.893914+00:00,0.06,2025-03-16 15:47:18.893914-07:00
KXNBA-25-GSW,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:22:20.772626+00:00,0.04,2025-03-17 04:22:20.772626-07:00
KXNBA-25-IND,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-13 13:14:25.254451+00:00,0.01,2025-03-13 06:14:25.254451-07:00
KXNBA-25-LAL,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:11:20.138144+00:00,0.08,2025-03-17 04:11:20.138144-07:00
KXNBA-25-MIN,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 09:22:13.569741+00:00,0.02,2025-03-17 02:22:13.569741-07:00
KXNBA-25-NYK,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 08:23:49.990097+00:00,0.03,2025-03-17 01:23:49.990097-07:00
KXNBA-25-OKC,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:53:14.974050+00:00,0.31,2025-03-17 04:53:14.974050-07:00
KXNBAEAST-25-BOS,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 23:05:21.155934+00:00,0.55,2025-03-16 16:05:21.155934-07:00
KXNBAEAST-25-IND,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-06 12:33:13.620263+00:00,0.02,2025-03-06 04:33:13.620263-08:00
KXNBAEAST-25-NYK,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 09:12:30.395281+00:00,0.08,2025-03-17 02:12:30.395281-07:00
KXNBAWEST-25-DEN,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:06:45.514437+00:00,0.1,2025-03-17 04:06:45.514437-07:00
KXNBAWEST-25-MIN,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 07:43:13.964292+00:00,0.04,2025-03-17 00:43:13.964292-07:00
KXNBAWEST-25-OKC,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:59:13.522650+00:00,0.56,2025-03-17 04:59:13.522650-07:00
KXNCAAF-26-OSU,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 11:57:35.259841+00:00,0.15,2025-03-16 04:57:35.259841-07:00
KXNHL-25-EDM,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 11:31:46.351727+00:00,0.09,2025-03-16 04:31:46.351727-07:00
KXNHL-25-FLA,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 08:36:00.073115+00:00,0.15,2025-03-17 01:36:00.073115-07:00
KXNOBELPEACE-25-DJT,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 07:22:21.706729+00:00,0.1,2025-03-17 00:22:21.706729-07:00
KXPGA-25-BD,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-04 11:14:46.295785+00:00,0.06,2025-03-04 03:14:46.295785-08:00
KXPGA-25-RM,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 06:51:34.549524+00:00,0.13,2025-03-16 23:51:34.549524-07:00
KXPGA-25-SS,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-15 21:09:08.380149+00:00,0.07,2025-03-15 14:09:08.380149-07:00
KXRATECUTCOUNT-25DEC31-T0,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 09:21:56.123986+00:00,0.09,2025-03-16 02:21:56.123986-07:00
KXRATECUTCOUNT-25DEC31-T1,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 19:58:39.569985+00:00,0.11,2025-03-16 12:58:39.569985-07:00
KXRATECUTCOUNT-25DEC31-T2,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 07:46:43.588823+00:00,0.24,2025-03-17 00:46:43.588823-07:00
KXRATECUTCOUNT-25DEC31-T3,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 07:56:09.185344+00:00,0.22,2025-03-17 00:56:09.185344-07:00
KXSB-26-BAL,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 07:17:30.630702+00:00,0.11,2025-03-17 00:17:30.630702-07:00
KXSB-26-BUF,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-14 17:50:14.107974+00:00,0.12,2025-03-14 10:50:14.107974-07:00
KXSB-26-GB,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-14 12:32:39.640550+00:00,0.04,2025-03-14 05:32:39.640550-07:00
KXSB-26-KC,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 22:56:58.922998+00:00,0.12,2025-03-16 15:56:58.922998-07:00
KXSB-26-PHI,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 16:01:53.026159+00:00,0.12,2025-03-16 09:01:53.026159-07:00
KXSB-26-SEA,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 21:35:44.096468+00:00,0.01,2025-03-16 14:35:44.096468-07:00
KXTHEOPEN-25-RM,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 06:51:46.908818+00:00,0.13,2025-03-16 23:51:46.908818-07:00
KXTHEOPEN-25-SS,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-06 15:38:06.355253+00:00,0.25,2025-03-06 07:38:06.355253-08:00
KXTOPARTIST-25-BB,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 06:20:30.421324+00:00,0.52,2025-03-16 23:20:30.421324-07:00
KXTOPARTIST-25-TS,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 19:52:13.846920+00:00,0.48,2025-03-16 12:52:13.846920-07:00
KXUEFACL-25-IM,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 10:32:22.915610+00:00,0.07,2025-03-17 03:32:22.915610-07:00
KXUEFACL-25-PSG,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 11:41:39.672690+00:00,0.2,2025-03-16 04:41:39.672690-07:00
KXUSOMENSINGLES-25-CA,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-02-28 05:32:19.936055+00:00,0.25,2025-02-27 21:32:19.936055-08:00
KXUSOMENSINGLES-25-JS,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-08 10:11:54.754928+00:00,0.38,2025-03-08 02:11:54.754928-08:00
KXUSOMENSINGLES-25-ND,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-02-28 05:00:08.914343+00:00,0.13,2025-02-27 21:00:08.914343-08:00
KXUSOPEN-25-BD,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 11:32:39.339688+00:00,0.06,2025-03-16 04:32:39.339688-07:00
KXUSOPEN-25-BK,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-02-25 17:27:04.087935+00:00,0.03,2025-02-25 09:27:04.087935-08:00
KXUSOPEN-25-RM,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 20:49:42.514479+00:00,0.09,2025-03-16 13:49:42.514479-07:00
KXUSOPEN-25-RMAC,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-02-13 20:06:17.379384+00:00,0.03,2025-02-13 12:06:17.379384-08:00
KXUSOPEN-25-SS,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 09:41:33.157850+00:00,0.18,2025-03-17 02:41:33.157850-07:00
KXUSOPEN-25-VH,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 11:33:07.623150+00:00,0.04,2025-03-16 04:33:07.623150-07:00
KXWMENSINGLES-25-CA,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-16 07:40:35.385969+00:00,0.37,2025-03-16 00:40:35.385969-07:00
KXWMENSINGLES-25-JS,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-01 11:33:50.217778+00:00,0.28,2025-03-01 03:33:50.217778-08:00
KXWMENSINGLES-25-ND,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-14 19:29:15.505737+00:00,0.15,2025-03-14 12:29:15.505737-07:00
KXWMENSINGLES-25-TF,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,,,
LEAVEPOWELL-25-DEC31,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:47:29.789727+00:00,0.17,2025-03-17 04:47:29.789727-07:00
RECSSNBER-25,2025-03-17 12:00:00+00:00,2025_03_17_open_0500_PT,2025-03-17 05:00:00-07:00,2025-03-17 11:48:58.487653+00:00,0.39,2025-03-17 04:48:58.487653-07:00
FED-25MAY-T4.00,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 22:43:23.301064+00:00,0.89,2025-03-17 15:43:23.301064-07:00
FED-25MAY-T4.25,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 23:42:02.189571+00:00,0.72,2025-03-17 16:42:02.189571-07:00
GOVPARTYNJ-25-D,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 15:11:11.535524+00:00,0.71,2025-03-17 08:11:11.535524-07:00
GOVPARTYNJ-25-R,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 19:58:47.948577+00:00,0.3,2025-03-17 12:58:47.948577-07:00
GOVPARTYVA-25-R,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-16 09:35:59.137359+00:00,0.15,2025-03-16 02:35:59.137359-07:00
KXBTCMAX150-25-DEC31-149999.99,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 19:59:41.939206+00:00,0.27,2025-03-17 12:59:41.939206-07:00
KXBTCMAXY-25-DEC31-124999.99,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 19:20:24.560962+00:00,0.4,2025-03-17 12:20:24.560962-07:00
KXBTCMAXY-25-DEC31-149999.99,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 15:06:39.977742+00:00,0.25,2025-03-17 08:06:39.977742-07:00
KXBTCRESERVE-26-JAN01,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 21:35:16.551345+00:00,0.52,2025-03-17 14:35:16.551345-07:00
KXCANADAPM-45-C,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 23:45:20.121001+00:00,0.52,2025-03-17 16:45:20.121001-07:00
KXCANADAPM-45-L,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 23:54:35.646234+00:00,0.49,2025-03-17 16:54:35.646234-07:00
KXCPIYOY-25APR-T2.4,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,,,
KXCPIYOY-25APR-T2.5,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 19:09:59.094109+00:00,0.44,2025-03-17 12:09:59.094109-07:00
KXDOED-26-JAN01,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 21:50:35.429575+00:00,0.23,2025-03-17 14:50:35.429575-07:00
KXEPSTEIN-25,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 23:58:45.206231+00:00,0.43,2025-03-17 16:58:45.206231-07:00
KXETHMAXY-25DEC31-4999.99,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 10:19:10.155017+00:00,0.14,2025-03-17 03:19:10.155017-07:00
KXFEDDECISION-25MAY-C25,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,,,
KXFEDDECISION-25MAY-C26,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,,,
KXFEDDECISION-25MAY-H0,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,,,
KXFOMENSINGLES-25-CA,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 17:23:27.032589+00:00,0.42,2025-03-17 10:23:27.032589-07:00
KXFOMENSINGLES-25-JS,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 17:22:15.114911+00:00,0.23,2025-03-17 10:22:15.114911-07:00
KXFOMENSINGLES-25-ND,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-08 17:49:54.374770+00:00,0.12,2025-03-08 09:49:54.374770-08:00
KXFOWOMENSINGLES-25-AS,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-16 14:44:33.217579+00:00,0.14,2025-03-16 07:44:33.217579-07:00
KXFOWOMENSINGLES-25-CG,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-02-10 18:42:35.041176+00:00,0.08,2025-02-10 10:42:35.041176-08:00
KXLEAGUEWORLDS-25-T1,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-16 11:04:05.527000+00:00,0.26,2025-03-16 04:04:05.527000-07:00
KXLLM1-25DEC31-XAI,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 17:01:00.201278+00:00,0.35,2025-03-17 10:01:00.201278-07:00
KXMARMAD-25-AU,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 23:32:48.161377+00:00,0.16,2025-03-17 16:32:48.161377-07:00
KXMARMAD-25-DU,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 23:59:40.385121+00:00,0.25,2025-03-17 16:59:40.385121-07:00
KXMARMAD-25-FL,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 23:56:30.774162+00:00,0.21,2025-03-17 16:56:30.774162-07:00
KXMARMAD-25-HOU,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 23:30:00.788016+00:00,0.14,2025-03-17 16:30:00.788016-07:00
KXMASTERS-25-BD,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 16:47:48.152110+00:00,0.05,2025-03-17 09:47:48.152110-07:00
KXMASTERS-25-CM,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 21:04:07.715680+00:00,0.06,2025-03-17 14:04:07.715680-07:00
