ticker,cutoff_utc,cutoff_label,cutoff_local,trade_ts_utc,price,source_trade_ts_local
KXGOVTRECOGSYRIA-25-RU,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 22:10:34.611086+00:00,0.25,2025-03-17 15:10:34.611086-07:00
KXMARALAGO-26-VZ,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-08 10:35:32.381174+00:00,0.21,2025-03-08 02:35:32.381174-08:00
KXMOONMAN-31-R,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2024-12-01 07:12:28.152982+00:00,0.1,2024-11-30 23:12:28.152982-08:00
KXNOBELPEACE-25-VZEL,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 09:33:41.337778+00:00,0.16,2025-03-17 02:33:41.337778-07:00
KXPRESVISIT-26-RU,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 19:32:03.602118+00:00,0.4,2025-03-17 12:32:03.602118-07:00
KXPRESVISIT-26-UKR,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 15:15:58.487258+00:00,0.18,2025-03-17 08:15:58.487258-07:00
KXSECSTATEVISIT-26-RUS,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-15 15:31:21.772688+00:00,0.66,2025-03-15 08:31:21.772688-07:00
KXUKRAINERESIGN-26,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 21:42:52.540688+00:00,0.24,2025-03-17 14:42:52.540688-07:00
KXUKRIMPEACH-26,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 17:27:59.028756+00:00,0.11,2025-03-17 10:27:59.028756-07:00
KXUSAMBNATO-25-APR,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-16 13:43:19.345722+00:00,0.34,2025-03-16 06:43:19.345722-07:00
KXUSAMBNATO-25-DEC,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,,,
KXUSAMBNATO-25-JUL,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,,,
KXUSAMBNATO-25-JUN,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,,,
KXUSAMBNATO-25-MAY,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 22:22:47.230709+00:00,0.65,2025-03-17 15:22:47.230709-07:00
KXWHVISIT-25-VP,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 17:19:59.132056+00:00,0.02,2025-03-17 10:19:59.132056-07:00
KXWLEADER-25-VP,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 23:12:17.211500+00:00,0.88,2025-03-17 16:12:17.211500-07:00
KXWLEADERUKR-25MAR-VZEL,2025-03-18 00:00:00+00:00,2025_03_17_close_1700_PT,2025-03-17 17:00:00-07:00,2025-03-17 23:36:43.573969+00:00,0.19,2025-03-17 16:36:43.573969-07:00
KXELECTUKRAINE-26,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-18 08:41:40.339708+00:00,0.48,2025-03-18 01:41:40.339708-07:00
KXFRIDMAN-26JAN01-VP,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-14 05:37:00.226106+00:00,0.4,2025-03-13 22:37:00.226106-07:00
KXGOVTRECOGSYRIA-25-RU,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-17 22:10:34.611086+00:00,0.25,2025-03-17 15:10:34.611086-07:00
KXMARALAGO-26-VZ,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-08 10:35:32.381174+00:00,0.21,2025-03-08 02:35:32.381174-08:00
KXMOONMAN-31-R,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2024-12-01 07:12:28.152982+00:00,0.1,2024-11-30 23:12:28.152982-08:00
KXNOBELPEACE-25-VZEL,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-17 09:33:41.337778+00:00,0.16,2025-03-17 02:33:41.337778-07:00
KXPRESVISIT-26-RU,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-18 10:11:55.628466+00:00,0.4,2025-03-18 03:11:55.628466-07:00
KXPRESVISIT-26-UKR,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-18 11:26:15.682733+00:00,0.22,2025-03-18 04:26:15.682733-07:00
KXSECSTATEVISIT-26-RUS,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-15 15:31:21.772688+00:00,0.66,2025-03-15 08:31:21.772688-07:00
KXUKRAINERESIGN-26,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-18 10:16:05.809490+00:00,0.24,2025-03-18 03:16:05.809490-07:00
KXUKRIMPEACH-26,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-18 08:32:46.450636+00:00,0.11,2025-03-18 01:32:46.450636-07:00
KXUSAMBNATO-25-APR,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-18 08:54:56.417816+00:00,0.26,2025-03-18 01:54:56.417816-07:00
KXUSAMBNATO-25-DEC,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,,,
KXUSAMBNATO-25-JUL,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,,,
KXUSAMBNATO-25-JUN,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,,,
KXUSAMBNATO-25-MAY,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-18 08:53:59.487558+00:00,0.64,2025-03-18 01:53:59.487558-07:00
KXWHVISIT-25-VP,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-18 07:45:33.841157+00:00,0.02,2025-03-18 00:45:33.841157-07:00
KXWLEADER-25-VP,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-18 06:58:51.509256+00:00,0.91,2025-03-17 23:58:51.509256-07:00
KXWLEADERUKR-25MAR-VZEL,2025-03-18 12:00:00+00:00,2025_03_18_open_0500_PT,2025-03-18 05:00:00-07:00,2025-03-18 11:59:22.764012+00:00,0.25,2025-03-18 04:59:22.764012-07:00
KXELECTUKRAINE-26,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-18 08:41:40.339708+00:00,0.48,2025-03-18 01:41:40.339708-07:00
KXFRIDMAN-26JAN01-VP,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-14 05:37:00.226106+00:00,0.4,2025-03-13 22:37:00.226106-07:00
KXGOVTRECOGSYRIA-25-RU,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-18 20:04:11.657693+00:00,0.21,2025-03-18 13:04:11.657693-07:00
KXMARALAGO-26-VZ,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-08 10:35:32.381174+00:00,0.21,2025-03-08 02:35:32.381174-08:00
KXMOONMAN-31-R,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2024-12-01 07:12:28.152982+00:00,0.1,2024-11-30 23:12:28.152982-08:00
KXNOBELPEACE-25-VZEL,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-17 09:33:41.337778+00:00,0.16,2025-03-17 02:33:41.337778-07:00
KXPRESVISIT-26-RU,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-18 20:06:04.451429+00:00,0.33,2025-03-18 13:06:04.451429-07:00
KXPRESVISIT-26-UKR,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-18 11:26:15.682733+00:00,0.22,2025-03-18 04:26:15.682733-07:00
KXSECSTATEVISIT-26-RUS,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-15 15:31:21.772688+00:00,0.66,2025-03-15 08:31:21.772688-07:00
KXUKRAINERESIGN-26,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-18 21:03:30.608474+00:00,0.22,2025-03-18 14:03:30.608474-07:00
KXUKRIMPEACH-26,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-18 20:53:34.895831+00:00,0.12,2025-03-18 13:53:34.895831-07:00
KXUSAMBNATO-25-APR,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-18 08:54:56.417816+00:00,0.26,2025-03-18 01:54:56.417816-07:00
KXUSAMBNATO-25-DEC,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,,,
KXUSAMBNATO-25-JUL,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,,,
KXUSAMBNATO-25-JUN,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,,,
KXUSAMBNATO-25-MAY,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-18 08:53:59.487558+00:00,0.64,2025-03-18 01:53:59.487558-07:00
KXWHVISIT-25-VP,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-18 07:45:33.841157+00:00,0.02,2025-03-18 00:45:33.841157-07:00
KXWLEADER-25-VP,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-18 06:58:51.509256+00:00,0.91,2025-03-17 23:58:51.509256-07:00
KXWLEADERUKR-25MAR-VZEL,2025-03-19 00:00:00+00:00,2025_03_18_close_1700_PT,2025-03-18 17:00:00-07:00,2025-03-18 23:07:31.349955+00:00,0.12,2025-03-18 16:07:31.349955-07:00
KXELECTUKRAINE-26,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-18 08:41:40.339708+00:00,0.48,2025-03-18 01:41:40.339708-07:00
KXFRIDMAN-26JAN01-VP,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-14 05:37:00.226106+00:00,0.4,2025-03-13 22:37:00.226106-07:00
KXGOVTRECOGSYRIA-25-RU,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-19 09:52:09.904210+00:00,0.11,2025-03-19 02:52:09.904210-07:00
KXMARALAGO-26-VZ,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-08 10:35:32.381174+00:00,0.21,2025-03-08 02:35:32.381174-08:00
KXMOONMAN-31-R,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2024-12-01 07:12:28.152982+00:00,0.1,2024-11-30 23:12:28.152982-08:00
KXNOBELPEACE-25-VZEL,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-17 09:33:41.337778+00:00,0.16,2025-03-17 02:33:41.337778-07:00
KXPRESVISIT-26-RU,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-18 20:06:04.451429+00:00,0.33,2025-03-18 13:06:04.451429-07:00
KXPRESVISIT-26-UKR,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-19 06:47:42.697771+00:00,0.18,2025-03-18 23:47:42.697771-07:00
KXSECSTATEVISIT-26-RUS,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-15 15:31:21.772688+00:00,0.66,2025-03-15 08:31:21.772688-07:00
KXUKRAINERESIGN-26,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-19 06:39:15.552698+00:00,0.21,2025-03-18 23:39:15.552698-07:00
KXUKRIMPEACH-26,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-18 20:53:34.895831+00:00,0.12,2025-03-18 13:53:34.895831-07:00
KXUSAMBNATO-25-APR,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-18 08:54:56.417816+00:00,0.26,2025-03-18 01:54:56.417816-07:00
KXUSAMBNATO-25-DEC,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,,,
KXUSAMBNATO-25-JUL,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,,,
KXUSAMBNATO-25-JUN,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,,,
KXUSAMBNATO-25-MAY,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-18 08:53:59.487558+00:00,0.64,2025-03-18 01:53:59.487558-07:00
KXWHVISIT-25-VP,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-18 07:45:33.841157+00:00,0.02,2025-03-18 00:45:33.841157-07:00
KXWLEADER-25-VP,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-19 08:08:06.146376+00:00,0.84,2025-03-19 01:08:06.146376-07:00
KXWLEADERUKR-25MAR-VZEL,2025-03-19 12:00:00+00:00,2025_03_19_open_0500_PT,2025-03-19 05:00:00-07:00,2025-03-19 11:54:03.309602+00:00,0.13,2025-03-19 04:54:03.309602-07:00
KXELECTUKRAINE-26,2025-03-20 00:00:00+00:00,2025_03_19_close_1700_PT,2025-03-19 17:00:00-07:00,2025-03-19 18:44:29.011988+00:00,0.44,2025-03-19 11:44:29.011988-07:00
