ticker,cutoff_utc,cutoff_label,cutoff_local,trade_ts_utc,price,source_trade_ts_local
KXFTACOUNTRIES-26-RUS,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-24 13:50:53.213851+00:00,0.06,2025-06-24 06:50:53.213851-07:00
KXLEADERMEETPOPE-26-VPUT,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-24 10:04:05.949292+00:00,0.14,2025-06-24 03:04:05.949292-07:00
KXLEADEROUT-25-VPUT,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-25 17:59:21.286321+00:00,0.03,2025-06-25 10:59:21.286321-07:00
KXMARALAGO-26-VZ,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-26 23:37:32.755380+00:00,0.07,2025-06-26 16:37:32.755380-07:00
KXMENWORLDCUP-26-UA,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,,,
KXMOONMAN-31-R,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-03-28 12:27:09.813063+00:00,0.01,2025-03-28 05:27:09.813063-07:00
KXMUSKVISIT-25-RUS,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-27 13:42:01.711547+00:00,0.08,2025-06-27 06:42:01.711547-07:00
KXNOBELPEACE-25-VZEL,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-28 21:34:21.951218+00:00,0.15,2025-06-28 14:34:21.951218-07:00
KXPOPEVISITNEXT-26-UA,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-25 16:23:30.239843+00:00,0.07,2025-06-25 09:23:30.239843-07:00
KXPOPEVISITSECOND-26-UA,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,,,
KXPRESVISIT-26-RU,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-27 15:21:06.207607+00:00,0.16,2025-06-27 08:21:06.207607-07:00
KXPRESVISIT-26-UKR,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-24 20:02:28.141194+00:00,0.14,2025-06-24 13:02:28.141194-07:00
KXSECSTATEVISIT-26-RUS,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-27 12:23:45.315302+00:00,0.26,2025-06-27 05:23:45.315302-07:00
KXTIMEDECADE20S-30-VZEL,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-02 19:56:39.708094+00:00,0.11,2025-06-02 12:56:39.708094-07:00
KXTPSUKR-25,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-27 07:06:43.653269+00:00,0.1,2025-06-27 00:06:43.653269-07:00
KXUKRAINERESIGN-26,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-28 22:17:10.875884+00:00,0.09,2025-06-28 15:17:10.875884-07:00
KXUKRIMPEACH-26,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-20 11:48:23.014628+00:00,0.06,2025-06-20 04:48:23.014628-07:00
KXWHVISIT-26JAN-VPUT,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-24 19:44:41.768001+00:00,0.1,2025-06-24 12:44:41.768001-07:00
KXWHVISIT-26JAN-VZEL,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-25 18:05:13.226189+00:00,0.41,2025-06-25 11:05:13.226189-07:00
KXWLEADER-25-VP,2025-06-29 00:00:00+00:00,2025_06_28_close_1700_PT,2025-06-28 17:00:00-07:00,2025-06-28 06:44:49.901084+00:00,0.42,2025-06-27 23:44:49.901084-07:00
KXBILATERALMENTION-25JUN06-NATO,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-29 11:45:26.649043+00:00,0.63,2025-06-29 04:45:26.649043-07:00
KXBOYCOTTWC-26,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-26 19:56:00.221196+00:00,0.13,2025-06-26 12:56:00.221196-07:00
KXELECTUKRAINE-26,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-26 11:34:52.687012+00:00,0.12,2025-06-26 04:34:52.687012-07:00
KXEUROVISIONTELEVOTE-25-UKR,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,,,
KXFLIGHTSRUSSIA-25,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-29 09:58:54.955233+00:00,0.21,2025-06-29 02:58:54.955233-07:00
KXFRIDMAN-26JAN01-VP,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-04-27 20:49:20.564258+00:00,0.12,2025-04-27 13:49:20.564258-07:00
KXFTACOUNTRIES-26-RUS,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-24 13:50:53.213851+00:00,0.06,2025-06-24 06:50:53.213851-07:00
KXLEADERMEETPOPE-26-VPUT,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-24 10:04:05.949292+00:00,0.14,2025-06-24 03:04:05.949292-07:00
KXLEADEROUT-25-VPUT,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-25 17:59:21.286321+00:00,0.03,2025-06-25 10:59:21.286321-07:00
KXMARALAGO-26-VZ,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-26 23:37:32.755380+00:00,0.07,2025-06-26 16:37:32.755380-07:00
KXMENWORLDCUP-26-UA,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,,,
KXMOONMAN-31-R,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-03-28 12:27:09.813063+00:00,0.01,2025-03-28 05:27:09.813063-07:00
KXMUSKVISIT-25-RUS,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-27 13:42:01.711547+00:00,0.08,2025-06-27 06:42:01.711547-07:00
KXNOBELPEACE-25-VZEL,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-29 10:28:47.664713+00:00,0.14,2025-06-29 03:28:47.664713-07:00
KXPOPEVISITNEXT-26-UA,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-25 16:23:30.239843+00:00,0.07,2025-06-25 09:23:30.239843-07:00
KXPOPEVISITSECOND-26-UA,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,,,
KXPRESVISIT-26-RU,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-29 10:15:32.220759+00:00,0.15,2025-06-29 03:15:32.220759-07:00
KXPRESVISIT-26-UKR,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-24 20:02:28.141194+00:00,0.14,2025-06-24 13:02:28.141194-07:00
KXSECSTATEVISIT-26-RUS,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-27 12:23:45.315302+00:00,0.26,2025-06-27 05:23:45.315302-07:00
KXTIMEDECADE20S-30-VZEL,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-02 19:56:39.708094+00:00,0.11,2025-06-02 12:56:39.708094-07:00
KXTPSUKR-25,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-27 07:06:43.653269+00:00,0.1,2025-06-27 00:06:43.653269-07:00
KXUKRAINERESIGN-26,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-28 22:17:10.875884+00:00,0.09,2025-06-28 15:17:10.875884-07:00
KXUKRIMPEACH-26,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-20 11:48:23.014628+00:00,0.06,2025-06-20 04:48:23.014628-07:00
KXWHVISIT-26JAN-VPUT,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-24 19:44:41.768001+00:00,0.1,2025-06-24 12:44:41.768001-07:00
KXWHVISIT-26JAN-VZEL,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-25 18:05:13.226189+00:00,0.41,2025-06-25 11:05:13.226189-07:00
KXWLEADER-25-VP,2025-06-29 12:00:00+00:00,2025_06_29_open_0500_PT,2025-06-29 05:00:00-07:00,2025-06-29 05:58:04.215959+00:00,0.43,2025-06-28 22:58:04.215959-07:00
KXBILATERALMENTION-25JUN06-NATO,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-29 22:54:41.148848+00:00,0.56,2025-06-29 15:54:41.148848-07:00
KXBOYCOTTWC-26,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-26 19:56:00.221196+00:00,0.13,2025-06-26 12:56:00.221196-07:00
KXELECTUKRAINE-26,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-26 11:34:52.687012+00:00,0.12,2025-06-26 04:34:52.687012-07:00
KXEUROVISIONTELEVOTE-25-UKR,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,,,
KXFLIGHTSRUSSIA-25,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-29 12:56:03.057838+00:00,0.23,2025-06-29 05:56:03.057838-07:00
KXFRIDMAN-26JAN01-VP,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-04-27 20:49:20.564258+00:00,0.12,2025-04-27 13:49:20.564258-07:00
KXFTACOUNTRIES-26-RUS,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-24 13:50:53.213851+00:00,0.06,2025-06-24 06:50:53.213851-07:00
KXLEADERMEETPOPE-26-VPUT,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-24 10:04:05.949292+00:00,0.14,2025-06-24 03:04:05.949292-07:00
KXLEADEROUT-25-VPUT,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-25 17:59:21.286321+00:00,0.03,2025-06-25 10:59:21.286321-07:00
KXMARALAGO-26-VZ,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-26 23:37:32.755380+00:00,0.07,2025-06-26 16:37:32.755380-07:00
KXMENWORLDCUP-26-UA,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,,,
KXMOONMAN-31-R,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-03-28 12:27:09.813063+00:00,0.01,2025-03-28 05:27:09.813063-07:00
KXMUSKVISIT-25-RUS,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-27 13:42:01.711547+00:00,0.08,2025-06-27 06:42:01.711547-07:00
KXNOBELPEACE-25-VZEL,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-29 19:47:45.493720+00:00,0.15,2025-06-29 12:47:45.493720-07:00
KXPOPEVISITNEXT-26-UA,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-25 16:23:30.239843+00:00,0.07,2025-06-25 09:23:30.239843-07:00
KXPOPEVISITSECOND-26-UA,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,,,
KXPRESVISIT-26-RU,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-29 19:13:54.142218+00:00,0.15,2025-06-29 12:13:54.142218-07:00
KXPRESVISIT-26-UKR,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-29 19:13:39.667601+00:00,0.13,2025-06-29 12:13:39.667601-07:00
KXSECSTATEVISIT-26-RUS,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-27 12:23:45.315302+00:00,0.26,2025-06-27 05:23:45.315302-07:00
KXTIMEDECADE20S-30-VZEL,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-02 19:56:39.708094+00:00,0.11,2025-06-02 12:56:39.708094-07:00
KXTPSUKR-25,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-27 07:06:43.653269+00:00,0.1,2025-06-27 00:06:43.653269-07:00
KXUKRAINERESIGN-26,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-28 22:17:10.875884+00:00,0.09,2025-06-28 15:17:10.875884-07:00
KXUKRIMPEACH-26,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-20 11:48:23.014628+00:00,0.06,2025-06-20 04:48:23.014628-07:00
KXWHVISIT-26JAN-VPUT,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-24 19:44:41.768001+00:00,0.1,2025-06-24 12:44:41.768001-07:00
KXWHVISIT-26JAN-VZEL,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-25 18:05:13.226189+00:00,0.41,2025-06-25 11:05:13.226189-07:00
KXWLEADER-25-VP,2025-06-30 00:00:00+00:00,2025_06_29_close_1700_PT,2025-06-29 17:00:00-07:00,2025-06-29 15:48:58.104980+00:00,0.42,2025-06-29 08:48:58.104980-07:00
KXBILATERALMENTION-25JUN06-NATO,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-29 22:54:41.148848+00:00,0.56,2025-06-29 15:54:41.148848-07:00
KXBOYCOTTWC-26,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-26 19:56:00.221196+00:00,0.13,2025-06-26 12:56:00.221196-07:00
KXELECTUKRAINE-26,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-26 11:34:52.687012+00:00,0.12,2025-06-26 04:34:52.687012-07:00
KXEUROVISIONTELEVOTE-25-UKR,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,,,
KXFLIGHTSRUSSIA-25,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-29 12:56:03.057838+00:00,0.23,2025-06-29 05:56:03.057838-07:00
KXFRIDMAN-26JAN01-VP,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-04-27 20:49:20.564258+00:00,0.12,2025-04-27 13:49:20.564258-07:00
KXFTACOUNTRIES-26-RUS,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-24 13:50:53.213851+00:00,0.06,2025-06-24 06:50:53.213851-07:00
KXLEADERMEETPOPE-26-VPUT,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-24 10:04:05.949292+00:00,0.14,2025-06-24 03:04:05.949292-07:00
KXLEADEROUT-25-VPUT,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-25 17:59:21.286321+00:00,0.03,2025-06-25 10:59:21.286321-07:00
KXMARALAGO-26-VZ,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-26 23:37:32.755380+00:00,0.07,2025-06-26 16:37:32.755380-07:00
KXMENWORLDCUP-26-UA,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,,,
KXMOONMAN-31-R,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-03-28 12:27:09.813063+00:00,0.01,2025-03-28 05:27:09.813063-07:00
KXMUSKVISIT-25-RUS,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-27 13:42:01.711547+00:00,0.08,2025-06-27 06:42:01.711547-07:00
KXNOBELPEACE-25-VZEL,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-30 06:53:19.134758+00:00,0.13,2025-06-29 23:53:19.134758-07:00
KXPOPEVISITNEXT-26-UA,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-25 16:23:30.239843+00:00,0.07,2025-06-25 09:23:30.239843-07:00
KXPOPEVISITSECOND-26-UA,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,,,
KXPRESVISIT-26-RU,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-30 05:27:53.461997+00:00,0.15,2025-06-29 22:27:53.461997-07:00
KXPRESVISIT-26-UKR,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-29 19:13:39.667601+00:00,0.13,2025-06-29 12:13:39.667601-07:00
KXSECSTATEVISIT-26-RUS,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-27 12:23:45.315302+00:00,0.26,2025-06-27 05:23:45.315302-07:00
KXTIMEDECADE20S-30-VZEL,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-02 19:56:39.708094+00:00,0.11,2025-06-02 12:56:39.708094-07:00
KXTPSUKR-25,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-27 07:06:43.653269+00:00,0.1,2025-06-27 00:06:43.653269-07:00
KXUKRAINERESIGN-26,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-30 10:00:08.265305+00:00,0.1,2025-06-30 03:00:08.265305-07:00
KXUKRIMPEACH-26,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-20 11:48:23.014628+00:00,0.06,2025-06-20 04:48:23.014628-07:00
KXWHVISIT-26JAN-VPUT,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-24 19:44:41.768001+00:00,0.1,2025-06-24 12:44:41.768001-07:00
KXWHVISIT-26JAN-VZEL,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-25 18:05:13.226189+00:00,0.41,2025-06-25 11:05:13.226189-07:00
KXWLEADER-25-VP,2025-06-30 12:00:00+00:00,2025_06_30_open_0500_PT,2025-06-30 05:00:00-07:00,2025-06-29 15:48:58.104980+00:00,0.42,2025-06-29 08:48:58.104980-07:00
KXBILATERALMENTION-25JUN06-NATO,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-30 21:27:43.250599+00:00,0.45,2025-06-30 14:27:43.250599-07:00
KXBOYCOTTWC-26,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-26 19:56:00.221196+00:00,0.13,2025-06-26 12:56:00.221196-07:00
KXELECTUKRAINE-26,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-30 12:58:03.223100+00:00,0.08,2025-06-30 05:58:03.223100-07:00
KXEUROVISIONTELEVOTE-25-UKR,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,,,
KXFLIGHTSRUSSIA-25,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-30 21:45:37.220625+00:00,0.19,2025-06-30 14:45:37.220625-07:00
KXFRIDMAN-26JAN01-VP,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-04-27 20:49:20.564258+00:00,0.12,2025-04-27 13:49:20.564258-07:00
KXFTACOUNTRIES-26-RUS,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-24 13:50:53.213851+00:00,0.06,2025-06-24 06:50:53.213851-07:00
KXLEADERMEETPOPE-26-VPUT,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-24 10:04:05.949292+00:00,0.14,2025-06-24 03:04:05.949292-07:00
KXLEADEROUT-25-VPUT,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-25 17:59:21.286321+00:00,0.03,2025-06-25 10:59:21.286321-07:00
KXMARALAGO-26-VZ,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-26 23:37:32.755380+00:00,0.07,2025-06-26 16:37:32.755380-07:00
KXMENWORLDCUP-26-UA,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,,,
KXMOONMAN-31-R,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-03-28 12:27:09.813063+00:00,0.01,2025-03-28 05:27:09.813063-07:00
KXMUSKVISIT-25-RUS,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-27 13:42:01.711547+00:00,0.08,2025-06-27 06:42:01.711547-07:00
KXNOBELPEACE-25-VZEL,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-30 23:49:16.589789+00:00,0.15,2025-06-30 16:49:16.589789-07:00
KXPOPEVISITNEXT-26-UA,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-25 16:23:30.239843+00:00,0.07,2025-06-25 09:23:30.239843-07:00
KXPOPEVISITSECOND-26-UA,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,,,
KXPRESVISIT-26-RU,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-30 05:27:53.461997+00:00,0.15,2025-06-29 22:27:53.461997-07:00
KXPRESVISIT-26-UKR,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-29 19:13:39.667601+00:00,0.13,2025-06-29 12:13:39.667601-07:00
KXSECSTATEVISIT-26-RUS,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-27 12:23:45.315302+00:00,0.26,2025-06-27 05:23:45.315302-07:00
KXTIMEDECADE20S-30-VZEL,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-02 19:56:39.708094+00:00,0.11,2025-06-02 12:56:39.708094-07:00
KXTPSUKR-25,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-27 07:06:43.653269+00:00,0.1,2025-06-27 00:06:43.653269-07:00
KXUKRAINERESIGN-26,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-30 21:37:14.421008+00:00,0.1,2025-06-30 14:37:14.421008-07:00
KXUKRIMPEACH-26,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-20 11:48:23.014628+00:00,0.06,2025-06-20 04:48:23.014628-07:00
KXWHVISIT-26JAN-VPUT,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-30 16:44:18.333510+00:00,0.11,2025-06-30 09:44:18.333510-07:00
KXWHVISIT-26JAN-VZEL,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-30 19:44:32.783558+00:00,0.41,2025-06-30 12:44:32.783558-07:00
KXWLEADER-25-VP,2025-07-01 00:00:00+00:00,2025_06_30_close_1700_PT,2025-06-30 17:00:00-07:00,2025-06-29 15:48:58.104980+00:00,0.42,2025-06-29 08:48:58.104980-07:00
KXBILATERALMENTION-25JUN06-NATO,2025-07-01 12:00:00+00:00,2025_07_01_open_0500_PT,2025-07-01 05:00:00-07:00,2025-06-30 21:27:43.250599+00:00,0.45,2025-06-30 14:27:43.250599-07:00
KXBOYCOTTWC-26,2025-07-01 12:00:00+00:00,2025_07_01_open_0500_PT,2025-07-01 05:00:00-07:00,2025-06-26 19:56:00.221196+00:00,0.13,2025-06-26 12:56:00.221196-07:00
KXELECTUKRAINE-26,2025-07-01 12:00:00+00:00,2025_07_01_open_0500_PT,2025-07-01 05:00:00-07:00,2025-06-30 12:58:03.223100+00:00,0.08,2025-06-30 05:58:03.223100-07:00
KXEUROVISIONTELEVOTE-25-UKR,2025-07-01 12:00:00+00:00,2025_07_01_open_0500_PT,2025-07-01 05:00:00-07:00,,,
KXFLIGHTSRUSSIA-25,2025-07-01 12:00:00+00:00,2025_07_01_open_0500_PT,2025-07-01 05:00:00-07:00,2025-06-30 21:45:37.220625+00:00,0.19,2025-06-30 14:45:37.220625-07:00
KXFRIDMAN-26JAN01-VP,2025-07-01 12:00:00+00:00,2025_07_01_open_0500_PT,2025-07-01 05:00:00-07:00,2025-04-27 20:49:20.564258+00:00,0.12,2025-04-27 13:49:20.564258-07:00
KXFTACOUNTRIES-26-RUS,2025-07-01 12:00:00+00:00,2025_07_01_open_0500_PT,2025-07-01 05:00:00-07:00,2025-06-24 13:50:53.213851+00:00,0.06,2025-06-24 06:50:53.213851-07:00
KXLEADERMEETPOPE-26-VPUT,2025-07-01 12:00:00+00:00,2025_07_01_open_0500_PT,2025-07-01 05:00:00-07:00,2025-06-24 10:04:05.949292+00:00,0.14,2025-06-24 03:04:05.949292-07:00
